#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.600000e-10	0.9705372509597924	0.150186733491615	-0.185844082138748	1.6e-10	1.1296435273180555e-19	-8.740387812702873e-21	1.0815536723521803e-20	1.0881311094675545e-19	-8.419197067867491e-21	1.0418078695789585e-20
1.603200e-07	0.9657568295066774	0.24020621756017704	0.0002464871084788266	1.6e-10	1.1240794218079564e-19	-1.39792384943264e-20	-1.4332831661764595e-23	1.0827714741106233e-19	-1.3465522543682351e-20	-1.3828971608002397e-23
3.204800e-07	0.9582567118018639	0.25470313286693885	-0.004897257423111719	1.6e-10	1.1153499201114273e-19	-1.4822879470769912e-20	2.8501160322215288e-22	1.0743624647816547e-19	-1.4278224977016424e-20	2.7452486684040353e-22
4.806400e-07	0.9508035337713124	0.27286858245353124	-0.0028453804711679074	1.6e-10	1.1066748089822356e-19	-1.5880068506729468e-20	1.656030409488895e-22	1.0660063148430004e-19	-1.5296530213710022e-20	1.5949643360389772e-22
6.408000e-07	0.9385710724650357	0.29700579983403613	-0.0011345528618781462	1.6e-10	1.092436944439946e-19	-1.7284775627188852e-20	6.604040505239452e-23	1.0522917796336389e-19	-1.6649620721364163e-20	6.358856552270855e-23
8.009600e-07	0.9287412975282822	0.3089702237298228	0.0007444338623545092	1.6e-10	1.0809958665623162e-19	-1.798105620919493e-20	-4.3307615943254335e-23	1.0412708466565565e-19	-1.7320334844893205e-20	-4.174689081507044e-23
9.611200e-07	0.9214444993306485	0.31772128711966385	-0.006579324788815958	1.6e-10	1.0725028317459362e-19	-1.8490323985044254e-20	3.8292076455580926e-22	1.0330899668847827e-19	-1.7810919009427383e-20	3.6880119561316955e-22
1.121280e-06	0.9061675225595256	0.3384886536690706	-0.011339938746233173	1.6e-10	1.0547214212670732e-19	-1.969893354784708e-20	6.599615259705672e-22	1.0159619591353683e-19	-1.8975085604053756e-20	6.356837983432768e-22
1.281440e-06	0.8901112954064526	0.36481417705007857	-0.009825184785904863	1.6e-10	1.0360328700528229e-19	-2.1231012623460367e-20	5.718286764888486e-22	9.979604201442228e-20	-2.0450830005191393e-20	5.507494598208792e-22
1.441600e-06	0.8689165283283665	0.3949378741998294	-0.0028175316256979716	1.6e-10	1.0113634978105398e-19	-2.2984115211413843e-20	1.6400722073879388e-22	9.741976302362725e-20	-2.2139510350639164e-20	1.5791159626160166e-22
1.601760e-06	0.8540371117968256	0.4149025796618337	0.002991311559709049	1.6e-10	9.940448750444459e-20	-2.414599886510337e-20	-1.7405167579247777e-22	9.575153022414608e-20	-2.3258694150762004e-20	-1.6771900724570788e-22
1.761920e-06	0.8404886171117489	0.41986632546727365	0.01204074548267586	1.6e-10	9.7827529439567e-20	-2.443487324656063e-20	-7.006810091534912e-22	9.423252183685335e-20	-2.3536952546747257e-20	-6.750318100796431e-22
1.922080e-06	0.8182653911599835	0.442836796431557	0.019489442341086453	1.6e-10	9.524088358563203e-20	-2.5771693657326825e-20	-1.1341792472764253e-21	9.174093821825072e-20	-2.4824623846806686e-20	-1.092584797723306e-21
2.082240e-06	0.795873486496974	0.4634201871275913	0.024766760555256454	1.6e-10	9.263461422764779e-20	-2.6969580917158125e-20	-1.4412898440454525e-21	8.923043380008046e-20	-2.5978491829025576e-20	-1.3884335746391906e-21
2.242400e-06	0.7763082071713231	0.4759978865168121	0.01475145854602028	1.6e-10	9.035733801264916e-20	-2.770156055222937e-20	-8.584289842660637e-22	8.703684799298707e-20	-2.6683577097593766e-20	-8.269960148107069e-22
2.402560e-06	0.7521239622704747	0.49376804744789293	0.019836066108868077	1.6e-10	8.754241288180152e-20	-2.8735747974036613e-20	-1.1543157629514312e-21	8.432542979750822e-20	-2.7679720386978004e-20	-1.1120500324686545e-21
2.562720e-06	0.7302352191446013	0.5068422749552196	0.02575064182966829	1.6e-10	8.499473515996009e-20	-2.949662728881139e-20	-1.4985320423601197e-21	8.1871312491396e-20	-2.8412636957330233e-20	-1.4436039235582187e-21
2.722880e-06	0.7042137997821436	0.5158288211196191	0.024516273264789678	1.6e-10	8.19659964318712e-20	-3.001961431139109e-20	-1.4267059437929406e-21	7.895389622623113e-20	-2.891640768493503e-20	-1.3743977409365121e-21
