#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.600000e-10	0.9669290615144236	0.10597997049464816	-0.22962781178210337	1.6e-10	1.0671978349443772e-19	-5.8484925818699766e-21	1.2671992403283228e-20	1.1435751349946425e-19	-6.2670631454699114e-21	1.3578896867153112e-20
1.603200e-07	0.8094737667942468	0.5620193049694664	0.0179692655406429	1.6e-10	8.934149579572008e-20	-3.1014964251092083e-20	-9.916035233085487e-22	9.573544231586376e-20	-3.323468829090788e-20	-1.062633018367853e-21
3.204800e-07	0.5725052304193767	0.7330422510360892	0.013853954693768095	1.6e-10	6.318743492882852e-20	-4.045287564385847e-20	-7.645014874189558e-22	6.770934029392672e-20	-4.334799701032264e-20	-8.192755218728021e-22
4.806400e-07	0.08982169000339926	0.6410658935219653	0.008819058097625253	1.6e-10	9.91362251928865e-21	-3.537717033543701e-20	-4.866561907308045e-22	1.0623080165361395e-20	-3.7909029830199874e-20	-5.215345063085758e-22
6.408000e-07	-0.3676478004744065	0.3664821678686075	-5.877684155578657e-06	1.6e-10	-4.057733602692262e-20	-2.0224137911563006e-20	3.4428659789919654e-25	-4.348112743529214e-20	-2.1671859287061722e-20	3.2572247092861006e-25
8.009600e-07	-0.5586941003245598	0.2870545272300557	0.01567418587563336	1.6e-10	-6.166308616973563e-20	-1.584097004105412e-20	-8.649404064498277e-22	-6.60759333818757e-20	-1.697491149926033e-20	-9.269251488465406e-22
9.611200e-07	-0.6568349102545394	0.27713500692776327	0.01554259216466973	1.6e-10	-7.249482788003164e-20	-1.5293574210473275e-20	-8.576755853715266e-22	-7.768297205554594e-20	-1.638831360737097e-20	-9.191465434198994e-22
1.121280e-06	-0.7366861547097859	0.2705935993647807	0.01775613581253499	1.6e-10	-8.130800026144665e-20	-1.49325921995001e-20	-9.79851306864608e-22	-8.712687509594826e-20	-1.6001486038976658e-20	-1.050019493492242e-21
1.281440e-06	-0.800500036769345	0.24980050480664978	0.01840101249750783	1.6e-10	-8.835109076565937e-20	-1.3785143610736942e-20	-1.0154496386716838e-21	-9.467410406333256e-20	-1.47718811337332e-20	-1.088141959535653e-21
1.441600e-06	-0.8539807920202993	0.2211819556467193	0.009431837586358537	1.6e-10	-9.425373120397352e-20	-1.2205837220440182e-20	-5.204806564658594e-22	-1.0099923008348654e-19	-1.3079534620756882e-20	-5.577617588783638e-22
1.601760e-06	-0.8888180414847897	0.19409751598601468	0.019194395265469497	1.6e-10	-9.80986911193251e-20	-1.0711197815651899e-20	-1.059226559606623e-21	-1.0511941177608876e-19	-1.1477898734965826e-20	-1.1350645610404356e-21
