#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.600000e-10	0.9676460853970514	0.11686693575916024	-0.22122550469084312	1.6e-10	1.0802452661689741e-19	-6.523299817804061e-21	1.2348412361201731e-20	1.1311887065554492e-19	-6.830937784169418e-21	1.293074707027178e-20
1.603200e-07	0.8875906264876545	0.4392040293300703	0.014259888450082255	1.6e-10	9.908743741726124e-20	-2.4515565019788094e-20	-7.959228295956265e-22	1.0376028617041995e-19	-2.5671726737160583e-20	-8.335390903316912e-22
3.204800e-07	0.7991357910528327	0.5629852454715272	0.0006404846944541686	1.6e-10	8.921268687367852e-20	-3.142479300691769e-20	-3.5742872755962975e-23	9.3419789751369e-20	-3.290682337715299e-20	-3.7445002261486736e-23
4.806400e-07	0.6418916990357575	0.7169174073324092	0.00046069890707091464	1.6e-10	7.165851273256016e-20	-4.0017012373027756e-20	-2.5676311305019036e-23	7.50377960669158e-20	-4.190423794779861e-20	-2.6969648481620694e-23
6.408000e-07	0.4498181059229928	0.8306828845556103	-0.0016701852014786977	1.6e-10	5.021613535656864e-20	-4.63671862487885e-20	9.326420456211893e-23	5.25841568890505e-20	-4.855390242959631e-20	9.758337928507814e-23
8.009600e-07	0.21929963103969743	0.9061734602811813	0.00637915810725852	1.6e-10	2.448189885871288e-20	-5.058094530721418e-20	-3.5603783218845237e-22	2.563628114913155e-20	-5.2966355622681614e-20	-3.7290276070444603e-22
9.611200e-07	0.03127944930957261	0.933241845400277	0.016710711163902815	1.6e-10	3.4919975223038834e-21	-5.2091849040903356e-20	-9.327093417573451e-22	3.656524392872644e-21	-5.454852244689788e-20	-9.76805888205699e-22
1.121280e-06	-0.160702575950747	0.9227083233179388	0.0038947294181942483	1.6e-10	-1.7940181719585112e-20	-5.150389805540724e-20	-2.173458527311461e-22	-1.8786384701632927e-20	-5.393282042596298e-20	-2.2770319671709745e-22
1.281440e-06	-0.3343415409295387	0.8864849845206055	0.005977443161042265	1.6e-10	-3.7324642368405285e-20	-4.948198851196465e-20	-3.336061744291423e-22	-3.9084933431388375e-20	-5.181553393469136e-20	-3.494315067849534e-22
1.441600e-06	-0.47212437170657967	0.8271250091680813	0.008372685814892193	1.6e-10	-5.2706218768590817e-20	-4.6168627398115996e-20	-4.672951766760226e-22	-5.51918980659282e-20	-4.834590510371186e-20	-4.894444422720805e-22
1.601760e-06	-0.5796765213409022	0.7597628842940832	0.009787432458150044	1.6e-10	-6.471291413461276e-20	-4.2408608269345463e-20	-5.462661109331971e-22	-6.776490238395978e-20	-4.4408538267308595e-20	-5.721346766858203e-22
1.761920e-06	-0.6696439532473207	0.6910004687355733	0.009300471394695337	1.6e-10	-7.475659073875183e-20	-3.857041196104495e-20	-5.190887865266184e-22	-7.828215359331873e-20	-4.038934013937638e-20	-5.436673225535059e-22
1.922080e-06	-0.7498160614923935	0.6159803658369902	0.00956801145249377	1.6e-10	-8.370672787671634e-20	-3.438292558460682e-20	-5.340213921688949e-22	-8.765434726114369e-20	-3.600437385734508e-20	-5.593062455216331e-22
2.082240e-06	-0.8081513818081132	0.5477472774194425	0.010396299162726554	1.6e-10	-9.021907655873334e-20	-3.05742834605575e-20	-5.802614313888746e-22	-9.447380542243658e-20	-3.2016106577631773e-20	-6.077131866210266e-22
2.242400e-06	-0.852131131808435	0.48269620836266397	0.00835669865750162	1.6e-10	-9.512883498091925e-20	-2.6943239674277308e-20	-4.664172545253889e-22	-9.961506710576546e-20	-2.821384733170534e-20	-4.884946160796379e-22
