#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.600000e-10	0.9681156600432231	0.12330940289403063	-0.21564019961440867	1.6e-10	1.0885286467652664e-19	-6.932321277369935e-21	1.2123065420992932e-20	1.1235656294004896e-19	-7.155459625015883e-21	1.251327032869644e-20
1.603200e-07	0.9133861054377552	0.3853096027564513	0.009853354361062923	1.6e-10	1.0269919384758835e-19	-2.1661692815372374e-20	-5.539102063874485e-22	1.0600481307570016e-19	-2.2358934294470644e-20	-5.718115866728184e-22
3.204800e-07	0.8563213217365034	0.4800690304929247	-0.007432023662388651	1.6e-10	9.62829837886613e-20	-2.6988937455442694e-20	4.178272552775411e-22	9.938201340654413e-20	-2.7857710813669326e-20	4.312619603399001e-22
4.806400e-07	0.7607606991630954	0.6011834895893606	0.0003514786032211931	1.6e-10	8.553833623183963e-20	-3.379787048069873e-20	-1.9726701014807362e-23	8.829155294053474e-20	-3.4885791635381965e-20	-2.043024770823567e-23
6.408000e-07	0.6361920045349249	0.7070153109301293	-0.0075206768069718336	1.6e-10	7.15321114584555e-20	-3.974761211687153e-20	4.228410271569017e-22	7.383447382685209e-20	-4.1027062719618275e-20	4.363752966917247e-22
8.009600e-07	0.470339682516594	0.8057237106089675	0.006010173310299773	1.6e-10	5.288406463767032e-20	-4.529689130209318e-20	-3.378527962036303e-22	5.458612023581973e-20	-4.6754963350564695e-20	-3.4879539434352877e-22
9.611200e-07	0.3166032901319449	0.869331996051581	0.011598283205490497	1.6e-10	3.559826929671053e-20	-4.887287390790909e-20	-6.51990044567112e-22	3.674394413595935e-20	-5.044606339976994e-20	-6.730861477337264e-22
1.121280e-06	0.13577326116825303	0.9076987103543946	-0.0004378182154258064	1.6e-10	1.526613623742799e-20	-5.1029819289205744e-20	2.466321114195555e-23	1.575734917856521e-20	-5.26724156270723e-20	2.5354252476729017e-23
1.281440e-06	-0.043688158889029736	0.9216933600736018	0.0007533907706131295	1.6e-10	-4.912150447165503e-21	-5.181659958213948e-20	-4.230169997440514e-23	-5.070370485162746e-21	-5.3484487231262204e-20	-4.37735417193279e-23
1.441600e-06	-0.21042060697711404	0.8989806146759411	0.006126172189134937	1.6e-10	-2.3659188334255713e-20	-5.053971912517287e-20	-3.4434252048556987e-22	-2.4420835910558407e-20	-5.2166494931304484e-20	-3.555596063521027e-22
1.601760e-06	-0.34486463304476056	0.8611474274604292	0.011674806764874587	1.6e-10	-3.8775748107731556e-20	-4.841278543587751e-20	-6.562889865588105e-22	-4.002404338040006e-20	-4.997108435465974e-20	-6.775299592521098e-22
1.761920e-06	-0.46361406528860866	0.810578362865494	0.010553222068525367	1.6e-10	-5.212770480974735e-20	-4.55698498977727e-20	-5.932289381300423e-22	-5.380571755465123e-20	-4.703663471795814e-20	-6.124521006047082e-22
1.922080e-06	-0.5734817085547858	0.752663705280096	0.009548822071586754	1.6e-10	-6.448100116010236e-20	-4.231395792732501e-20	-5.367679865384804e-22	-6.65566096489083e-20	-4.3675926270260686e-20	-5.541627159274801e-22
2.082240e-06	-0.6609324560323322	0.6893912176662459	0.011586294735024403	1.6e-10	-7.431379421589903e-20	-3.8756847629623966e-20	-6.513207662720597e-22	-7.67058599352142e-20	-4.000431820191758e-20	-6.7238557061549e-22
