#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.600000e-10	0.9690964648381483	0.13533259950188867	-0.20377612513227528	1.6e-10	1.1053899712452926e-19	-7.718285320338952e-21	1.162176063109791e-20	1.1085780969069203e-19	-7.740550042995185e-21	1.1655273711814906e-20
1.603200e-07	0.9445853792340648	0.30788428060258277	0.0049905009637716295	1.6e-10	1.0774316428526999e-19	-1.7559254512626032e-20	-2.846033304493215e-22	1.0805391507421313e-19	-1.7609894821686784e-20	-2.8545400072715577e-22
3.204800e-07	0.9175157154371166	0.3617867258455368	-0.0057144596606722	1.6e-10	1.04655512837422e-19	-2.063339036216725e-20	3.259119509150208e-22	1.0495731405004824e-19	-2.0692952758367624e-20	3.2684199597162414e-22
4.806400e-07	0.885921105410242	0.42043938171258377	-0.0017868001697830707	1.6e-10	1.0105169130705391e-19	-2.3978477537481952e-20	1.0192863836988395e-22	1.0134312790880862e-19	-2.404766850225044e-20	1.0217471395641409e-22
6.408000e-07	0.8377459568836318	0.4882326367535577	-0.011798400557766459	1.6e-10	9.5556649978589e-20	-2.784484990148286e-20	6.7291138179536145e-22	9.583222249479018e-20	-2.792521576965225e-20	6.748017288884258e-22
8.009600e-07	0.7793395126439211	0.550082107989068	0.0011190793565611975	1.6e-10	8.889460625580962e-20	-3.1372236904661925e-20	-6.379629381546013e-23	8.915090895236411e-20	-3.146279908457182e-20	-6.403452884328792e-23
9.611200e-07	0.7217912160798772	0.6096718407686715	-0.00017479539026318608	1.6e-10	8.233041648120294e-20	-3.4770745630063966e-20	1.0012559529295011e-23	8.256779136320762e-20	-3.4871134221028745e-20	9.953882025831333e-24
1.121280e-06	0.6376858195284413	0.671903176037803	-0.009963277807431526	1.6e-10	7.273702592631464e-20	-3.8319930686422546e-20	5.682617642317972e-22	7.294672089253144e-20	-3.8430539151228884e-20	5.698280455152405e-22
1.281440e-06	0.5426581183295051	0.7375762550979788	-0.005545631334147717	1.6e-10	6.189777083188875e-20	-4.2065410393203577e-20	3.163298277673152e-22	6.20762388228351e-20	-4.2186794526753087e-20	3.171389395221869e-22
1.441600e-06	0.42406504395126243	0.7902829189075696	-0.0016953261689510069	1.6e-10	4.837058010581197e-20	-4.507137705045826e-20	9.67479131940527e-23	4.85100193899866e-20	-4.520142926688422e-20	9.690636533190415e-23
1.601760e-06	0.31754790437964564	0.8267441075583024	0.005687030744877245	1.6e-10	3.622082301538862e-20	-4.7150834301414365e-20	-3.24283409727197e-22	3.632519734343342e-20	-4.7286877682625584e-20	-3.2533762054248453e-22
1.761920e-06	0.21229345021283805	0.849342308654338	0.01346697795336637	1.6e-10	2.421509654892501e-20	-4.843965015327276e-20	-7.679754296379523e-22	2.4284813893857853e-20	-4.857941971256647e-20	-7.703370952860951e-22
1.922080e-06	0.09036280522613802	0.8654525551789546	0.01739286379646349	1.6e-10	1.0307200949423594e-20	-4.935846291943668e-20	-9.918868429269723e-22	1.0336808220562e-20	-4.950085565613029e-20	-9.948735626862566e-22
2.082240e-06	-0.02899523546732311	0.8677459677716702	0.02110992571188672	1.6e-10	-3.3072865936555585e-21	-4.948926429402092e-20	-1.2038649559903347e-21	-3.316876091006234e-21	-4.963202727264792e-20	-1.2074897848407271e-21
2.242400e-06	-0.13722733530295483	0.8570018628317693	0.013532377410047985	1.6e-10	-1.5652658273009274e-20	-4.887650512948992e-20	-7.716884065038795e-22	-1.5697878115235918e-20	-4.9017503807840405e-20	-7.740946624462633e-22
