#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.600000e-10	0.9709577408846715	0.15399969595761254	-0.18048831882524174	1.6e-10	1.1367087848004692e-19	-9.014438498395593e-21	1.0564966468899575e-20	1.08239478610967e-19	-8.58371530909995e-21	1.0060147264805635e-20
1.603200e-07	0.9694419011564723	0.22669753719738042	0.0007844418104204591	1.6e-10	1.1349341787314334e-19	-1.3269841835686096e-20	-4.590894816100243e-23	1.0807049722952508e-19	-1.2635781812745419e-20	-4.373176832398121e-23
3.204800e-07	0.9645755130690482	0.2342313900471068	-0.0045735349415515535	1.6e-10	1.129237185624723e-19	-1.371080884884461e-20	2.677234311500436e-22	1.0752799456359304e-19	-1.3055736020571569e-20	2.5491308574360797e-22
4.806400e-07	0.9603526447057321	0.24354229479604828	-0.002088557160213412	1.6e-10	1.1242933734365464e-19	-1.425584084361161e-20	1.2226487812810316e-22	1.0705724766892337e-19	-1.357469880036334e-20	1.1640345202321103e-22
6.408000e-07	0.9521730920881107	0.2594284448270763	0.00041934918272621655	1.6e-10	1.1147174401077492e-19	-1.518574236424101e-20	-2.4536782545311047e-23	1.0614542101825828e-19	-1.4460170349612517e-20	-2.3383273264607054e-23
8.009600e-07	0.9461934689542617	0.2650578656916993	0.0022626605182344923	1.6e-10	1.107717180969568e-19	-1.551525285501834e-20	-1.3243230045867082e-22	1.0547881746929429e-19	-1.4773955389140034e-20	-1.2613000396541118e-22
9.611200e-07	0.942613254453196	0.2665252608931305	-0.008193633763057227	1.6e-10	1.1035257590430977e-19	-1.5601133228090896e-20	4.7964180267596825e-22	1.0507970892988122e-19	-1.4855759164021768e-20	4.5667861756104665e-22
1.121280e-06	0.9340642820103704	0.2777488566042301	-0.011951845421710352	1.6e-10	1.093517388653976e-19	-1.6258128941215224e-20	6.996141882042187e-22	1.0412669614854024e-19	-1.548132920382735e-20	6.661709086502302e-22
1.281440e-06	0.9237809874955033	0.29667381169928597	-0.009185727685825021	1.6e-10	1.081478537356226e-19	-1.7365929502244227e-20	5.377202889779299e-22	1.0298035518383722e-19	-1.6536159320554342e-20	5.119709935262707e-22
1.441600e-06	0.9123193554083974	0.31624163361438345	-0.0016888843401115707	1.6e-10	1.0680602947929918e-19	-1.851133821067896e-20	9.889104622770951e-23	1.0170264738739057e-19	-1.7626842810945973e-20	9.410643043061236e-23
1.601760e-06	0.90569936632108	0.32732279743782194	0.004409488535892611	1.6e-10	1.0603103051112768e-19	-1.9159978041872912e-20	-2.580796546306442e-22	1.0096466228941971e-19	-1.824449130382351e-20	-2.458080239981741e-22
1.761920e-06	0.899717194069637	0.3235098726255022	0.00996750176293255	1.6e-10	1.0533068677578748e-19	-1.8936792181942568e-20	-5.834059764099814e-22	1.0029779274047888e-19	-1.8031959515649795e-20	-5.556169284541059e-22
1.922080e-06	0.8891729439238675	0.3361263407653619	0.018033602678722834	1.6e-10	1.0409626059857562e-19	-1.9675315242171087e-20	-1.0555668432070636e-21	9.912235254606337e-20	-1.8735170925884217e-20	-1.005201803853832e-21
