#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.600000e-10	0.968698131794307	0.1306628036036332	-0.2086266454940213	1.6e-10	1.0985985790629992e-19	-7.409218941270683e-21	1.1830155620640868e-20	1.1145328946902345e-19	-7.516688024838711e-21	1.2001736852024568e-20
1.603200e-07	0.9342690998683646	0.3352757341058418	0.007022683556910676	1.6e-10	1.0595526534571315e-19	-1.9011780699939095e-20	-3.981983742371975e-22	1.0749207006024586e-19	-1.9287522951459247e-20	-4.040190468541413e-22
3.204800e-07	0.8977646011789159	0.40423660762323355	-0.007695947087563995	1.6e-10	1.0181532777731532e-19	-2.2922166378968147e-20	4.364066220196806e-22	1.032920245109547e-19	-2.3254694132446668e-20	4.427186122786765e-22
4.806400e-07	0.8485339297207307	0.4842754695438381	-0.0007394065351150868	1.6e-10	9.623207075233106e-20	-2.7460770712465674e-20	4.195666978753364e-23	9.762782045573231e-20	-2.78591094511676e-20	4.250685118704258e-23
6.408000e-07	0.778243230579723	0.5667328857060167	-0.010927202367225601	1.6e-10	8.826042665181637e-20	-3.213649895898185e-20	6.196543057352717e-22	8.95405339863027e-20	-3.260267815323996e-20	6.285841302274081e-22
8.009600e-07	0.686174750067546	0.6486568582902855	0.0037273318134204876	1.6e-10	7.781899143393495e-20	-3.678197961671674e-20	-2.1132844580317012e-22	7.894758797033099e-20	-3.7315557955477736e-20	-2.1445365056802623e-22
9.611200e-07	0.5944302658636701	0.7201462487482916	0.0033209078876726686	1.6e-10	6.741426782571623e-20	-4.083576650320001e-20	-1.882636456548534e-22	6.83919526388175e-20	-4.1428165700117617e-20	-1.9109208921492803e-22
1.121280e-06	0.47067787812866224	0.7858111016575499	-0.006183640307859587	1.6e-10	5.337954189590035e-20	-4.455929344043977e-20	3.5068592603938757e-22	5.4153649374748877e-20	-4.5205682941349274e-20	3.5568442355873307e-22
1.281440e-06	0.33353419687956265	0.8455082219750136	-0.003282088452711982	1.6e-10	3.7826084919817785e-20	-4.794442693178599e-20	1.861666527947164e-22	3.8374642328367595e-20	-4.863988594555452e-20	1.8875262949823429e-22
1.441600e-06	0.17957390731419723	0.8775292523758654	0.0011357632823486713	1.6e-10	2.0365491795409685e-20	-4.9760179097828506e-20	-6.433765747660306e-23	2.066077257044732e-20	-5.048196828946508e-20	-6.540441800569019e-23
1.601760e-06	0.045329421741400575	0.8900362213411637	0.00791755235228317	1.6e-10	5.140869852640111e-21	-5.046938798825199e-20	-4.48901218388964e-22	5.215293085997261e-21	-5.1201458640485286e-20	-4.555398710033112e-22
1.761920e-06	-0.08266218468864904	0.8863860898393244	0.011329734285240471	1.6e-10	-9.37462397653928e-21	-5.0262408808741966e-20	-6.423793827352366e-22	-9.5107533342597e-21	-5.0991475038475925e-20	-6.518431285902316e-22
