#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.600000e-10	0.9702238101470166	0.14720052121270763	-0.18979927939342459	1.6e-10	1.124383777991333e-19	-8.529467272888486e-21	1.0997838284241125e-20	1.092463156469112e-19	-8.287323839025024e-21	1.0685609831701866e-20
1.603200e-07	0.9625300602157011	0.25141455569572163	0.0007934523074567615	1.6e-10	1.1154675654091109e-19	-1.4568105436861948e-20	-4.5962047942053883e-23	1.0838000584286208e-19	-1.415452441047003e-20	-4.468466286935597e-23
3.204800e-07	0.952431570077894	0.27231984548565114	-0.0045564434173146085	1.6e-10	1.1037646857114193e-19	-1.5779420726571798e-20	2.640249109783966e-22	1.0724290860746672e-19	-1.5331513930819195e-20	2.5652201366486204e-22
4.806400e-07	0.9419204889663526	0.2974832505803984	-0.0037949803540066776	1.6e-10	1.0915833778004409e-19	-1.7237522189392936e-20	2.199107678492548e-22	1.0605938096850775e-19	-1.6748183774197326e-20	2.1364381416865887e-22
6.408000e-07	0.9251059480734212	0.3298823640308655	-0.0032611656605211507	1.6e-10	1.0720971114381623e-19	-1.9114870149181123e-20	1.8898302422907573e-22	1.0416608323168868e-19	-1.857224323300403e-20	1.8358652558639796e-22
8.009600e-07	0.910879383497401	0.3478914899994803	-1.6131044879643332e-05	1.6e-10	1.0556102390444571e-19	-2.015839022593115e-20	9.5394594654419e-25	1.025641689475941e-19	-1.9586159152799953e-20	8.896561871397162e-25
9.611200e-07	0.8987974773197807	0.3648398822412407	-0.0054962883235486855	1.6e-10	1.0416085952361273e-19	-2.1140441501186454e-20	3.185072826311337e-22	1.0120376020311697e-19	-2.0540361112434317e-20	3.0941226252259984e-22
1.121280e-06	0.8759778519675562	0.3940202686768721	-0.011621328211213897	1.6e-10	1.0151631792964172e-19	-2.283129808501889e-20	6.73409634528317e-22	9.863428681299747e-20	-2.2183191990018116e-20	6.5425919402350155e-22
1.281440e-06	0.8527616427464706	0.4277571663628824	-0.009676963679695545	1.6e-10	9.882579843243568e-20	-2.4786183439578896e-20	5.60764741337244e-22	9.602017590786688e-20	-2.408254876755473e-20	5.447726801536188e-22
1.441600e-06	0.8199979883465399	0.4667212472726964	-0.003630937390487395	1.6e-10	9.502884561836606e-20	-2.7043940693611282e-20	2.1043299370494722e-22	9.233102017946593e-20	-2.6276207931767536e-20	2.0438168814296307e-22
1.601760e-06	0.7945904264460564	0.494792141720118	0.0024193834936029105	1.6e-10	9.208439150077802e-20	-2.867049931331865e-20	-1.4015380396200237e-22	8.947014638898505e-20	-2.78565835212852e-20	-1.362451195161738e-22
1.761920e-06	0.7705006877611119	0.509083457959871	0.01360194524443747	1.6e-10	8.929265957292536e-20	-2.9498599364986273e-20	-7.881018572914554e-22	8.675765749571597e-20	-2.8661181894055874e-20	-7.658380037692663e-22
1.922080e-06	0.7334669006727224	0.5402632656765886	0.02083215109311314	1.6e-10	8.50008401011462e-20	-3.13053112558803e-20	-1.2070613890327741e-21	8.258769330861154e-20	-3.041657953985871e-20	-1.1728871556674104e-21
2.082240e-06	0.6949212187850818	0.5689077223293101	0.025556070734971	1.6e-10	8.053381638838647e-20	-3.2965105513861596e-20	-1.4807721655887239e-21	7.824748353632868e-20	-3.202924562136003e-20	-1.43885577858191e-21
2.242400e-06	0.6605740822394243	0.5876701892564934	0.015454495848744044	1.6e-10	7.65533534836702e-20	-3.4052285724813237e-20	-8.954355445874118e-22	7.438003084562789e-20	-3.3085566473572544e-20	-8.701468590457897e-22
