#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.600000e-10	0.9669870803082083	0.10691384708452356	-0.22895403148932683	1.6e-10	1.0682754141594576e-19	-5.9056315554019046e-21	1.2646808777460859e-20	1.1425337786458877e-19	-6.316151190961074e-21	1.3525912816524594e-20
1.603200e-07	0.8184359820741419	0.5499559149482314	0.01836427183786893	1.6e-10	9.041643915245647e-20	-3.03780669382154e-20	-1.0143646713560735e-21	9.670144551658796e-20	-3.2489765338663205e-20	-1.0849370325087446e-21
3.204800e-07	0.5977213003006456	0.7135713292892383	0.01827685530465247	1.6e-10	6.60331722455151e-20	-3.9415771953217846e-20	-1.0095345453045983e-21	7.062300991427998e-20	-4.2155640621221596e-20	-1.079774336004992e-21
4.806400e-07	0.2839752017312849	0.806931936667922	0.0018512564968002413	1.6e-10	3.137219978501387e-20	-4.4572806308403194e-20	-1.0222773007525565e-22	3.3552644479447146e-20	-4.767105534045467e-20	-1.0940025602737096e-22
6.408000e-07	-0.04424016374042577	0.7945681547885692	-0.006513757787148014	1.6e-10	-4.8872914918205114e-21	-4.38898458891232e-20	3.59863883542184e-22	-5.227287633544572e-21	-4.6940660297279016e-20	3.8474608093798273e-22
8.009600e-07	-0.28557867146473903	0.7367132001397159	0.006977980831773354	1.6e-10	-3.1549122071415465e-20	-4.069411004194265e-20	-3.8537466339566467e-22	-3.374234192950797e-20	-4.352274544486926e-20	-4.1231497809753383e-22
9.611200e-07	-0.4355654354487825	0.6986385101998428	0.012194366056717143	1.6e-10	-4.811884970236175e-20	-3.859095936873854e-20	-6.735287261361595e-22	-5.146388124252569e-20	-4.1273414914522484e-20	-7.204669862445876e-22
1.121280e-06	-0.5615502390401557	0.6541825592461805	0.005381546599382851	1.6e-10	-6.203700703639919e-20	-3.613532797248128e-20	-2.9721422841361516e-22	-6.634945232142645e-20	-3.864709538298296e-20	-3.179780467252849e-22
1.281440e-06	-0.6628118762234687	0.5987449721546353	0.009135344500088086	1.6e-10	-7.32238554746725e-20	-3.307311322595965e-20	-5.045743085810108e-22	-7.83139113958726e-20	-3.537199986255946e-20	-5.397298069922234e-22
1.441600e-06	-0.7505554476000206	0.5326948308915733	0.003042678979783262	1.6e-10	-8.291729302000928e-20	-2.942467830527464e-20	-1.6803173059902774e-22	-8.868116537653128e-20	-3.146995876885674e-20	-1.7979354620742767e-22
1.601760e-06	-0.8102389889172734	0.4683142948013916	0.005469282722469381	1.6e-10	-8.951079901754058e-20	-2.5868475967076576e-20	-3.0206161783318955e-22	-9.573302596983617e-20	-2.7666544097118727e-20	-3.2316004958590215e-22
1.761920e-06	-0.8586327155005642	0.4101032937046635	0.004715231620230929	1.6e-10	-9.485709722045096e-20	-2.2653047420086267e-20	-2.6042104565258494e-22	-1.0145091678020318e-19	-2.4227623146023952e-20	-2.7860074248761683e-22
1.922080e-06	-0.8976038794733583	0.35170124394395397	0.0060297738403708966	1.6e-10	-9.916244163895014e-20	-1.9427061618866584e-20	-3.3303201874501377e-22	-1.060554938803231e-19	-2.077742025006586e-20	-3.5626083072561493e-22
2.082240e-06	-0.923682674911673	0.30467991259864247	0.006938269306483288	1.6e-10	-1.0204348409878791e-19	-1.6829729175666513e-20	-3.832180272899551e-22	-1.0913681063455278e-19	-1.7999541734663744e-20	-4.0992855762533025e-22
2.242400e-06	-0.9445904021376502	0.2571171488024543	0.00324936721838496	1.6e-10	-1.0435326219051781e-19	-1.4202488308714787e-20	-1.794648182732092e-22	-1.116071368788262e-19	-1.518967827380754e-20	-1.9198636460247136e-22
2.402560e-06	-0.9570296141913144	0.2248977005177473	0.009083502347288996	1.6e-10	-1.0572748338191156e-19	-1.242277395581473e-20	-5.017406338156212e-22	-1.1307687518340344e-19	-1.3286248528984169e-20	-5.366343751375171e-22
