#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.600000e-10	0.9714507945168224	0.15820255872412137	-0.17413461216765247	1.6e-10	1.1450263812817739e-19	-9.323481741957156e-21	1.0262423418284716e-20	1.0757579024558493e-19	-8.759459554513639e-21	9.641591131739203e-21
1.603200e-07	0.9731790086800376	0.2117652535990333	0.0021117176738047892	1.6e-10	1.1470633916990193e-19	-1.2480138184843698e-20	-1.2444506296525596e-22	1.0776716749684071e-19	-1.1725150944715663e-20	-1.1692893586522735e-22
3.204800e-07	0.9704848107737479	0.21308503004677265	-0.0038793023932752664	1.6e-10	1.143887906755536e-19	-1.2557892006952376e-20	2.2863258171847235e-22	1.074688099264191e-19	-1.1798248766603703e-20	2.1478205119490626e-22
4.806400e-07	0.9686497582601544	0.21466749387926662	-0.0026824942889612058	1.6e-10	1.1417249251663317e-19	-1.2651163082883131e-20	1.5810023572149335e-22	1.0726560567432206e-19	-1.1885858028694818e-20	1.4851630024775973e-22
6.408000e-07	0.9633597411360328	0.22346055431264938	0.001527063172127327	1.6e-10	1.1354896496165614e-19	-1.3169370458963171e-20	-8.998564524765676e-23	1.0667980885761445e-19	-1.237271896797818e-20	-8.456062780164065e-23
8.009600e-07	0.9602857434828005	0.22273304078750614	0.0039207882375423995	1.6e-10	1.1318665237473245e-19	-1.3126485972157001e-20	-2.3105448529221677e-22	1.0633939145121996e-19	-1.2332446125579472e-20	-2.171002436468755e-22
9.611200e-07	0.9586069659323289	0.22093572994572608	-0.009061174399160033	1.6e-10	1.129887746731331e-19	-1.3020553015808297e-20	5.340320118042571e-22	1.061534920220982e-19	-1.2232941191868698e-20	5.016842776225062e-22
1.121280e-06	0.9546958742874223	0.22392788589436172	-0.013131730955522312	1.6e-10	1.1252778106048738e-19	-1.3196909613937317e-20	7.739043081961609e-22	1.0572039066425326e-19	-1.2398596763003979e-20	7.270849104869825e-22
1.281440e-06	0.948474663509015	0.23560934473625372	-0.00761128030575576	1.6e-10	1.117944927350164e-19	-1.3885367045311903e-20	4.485855783111423e-22	1.0503147891831682e-19	-1.3045360735816512e-20	4.214043621453391e-22
1.441600e-06	0.9429149814243009	0.24657535234014416	-0.0007760635454407698	1.6e-10	1.111391851774529e-19	-1.453163155942115e-20	4.5762374856102713e-23	1.0441581574909231e-19	-1.3652537505064096e-20	4.294567032509326e-23
1.601760e-06	0.941012312794385	0.24956059398014963	0.005890109583860804	1.6e-10	1.109149313450111e-19	-1.470756127680303e-20	-3.4709531249998623e-22	1.0420511091774825e-19	-1.38178280855278e-20	-3.2615618492332274e-22
