#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.600000e-10	0.9698780872287194	0.14375608691551378	-0.19412608334568895	1.6e-10	1.1185793669634806e-19	-8.289833536366873e-21	1.119447350926868e-20	1.0973074476903146e-19	-8.132190057945619e-21	1.0981583236364895e-20
1.603200e-07	0.9582271018198203	0.2659098330987035	0.0020545046482447686	1.6e-10	1.105142072620383e-19	-1.5333948812336024e-20	-1.1846030977484481e-22	1.0841256597779698e-19	-1.504234795958735e-20	-1.162363295337398e-22
3.204800e-07	0.944369719744756	0.29519585055143027	-0.0039171396934247465	1.6e-10	1.0891602579932626e-19	-1.7022726803188267e-20	2.258868084137566e-22	1.0684474272962802e-19	-1.6699067028578393e-20	2.2158895490084787e-22
4.806400e-07	0.9297522416525703	0.3280564350245093	-0.004244085813470135	1.6e-10	1.0723015031245897e-19	-1.891768249914767e-20	2.447545467337888e-22	1.0519095309609758e-19	-1.8557951408577552e-20	2.4007036938621506e-22
6.408000e-07	0.906173384321077	0.37106278170800083	-0.006577089133006919	1.6e-10	1.0451075375644906e-19	-2.1397677885480508e-20	3.792937507385531e-22	1.025232726623357e-19	-2.0990799917932544e-20	3.720426715485106e-22
8.009600e-07	0.8842349878801534	0.3985826696487509	-0.0003810803310837782	1.6e-10	1.0198057468104627e-19	-2.2984627979656746e-20	2.1998168881526186e-23	1.0004117242493318e-19	-2.254759294763588e-20	2.1535244290486323e-23
9.611200e-07	0.8640973332317264	0.42668706730802064	-0.004353287312230789	1.6e-10	9.965805559681563e-20	-2.460528155078278e-20	2.5106833640092776e-22	9.776282826911551e-20	-2.4137454087078508e-20	2.4623166742596243e-22
1.121280e-06	0.8292583084615031	0.46630383447913876	-0.012169382378463196	1.6e-10	9.564000931534725e-20	-2.688983095539637e-20	7.01780841866503e-22	9.382117992182904e-20	-2.6378539294644713e-20	6.883930808434082e-22
1.281440e-06	0.7930591577952084	0.5106586474426069	-0.008970706649043505	1.6e-10	9.146507615711114e-20	-2.944760842410128e-20	5.173453984780676e-22	8.972566907003662e-20	-2.8887648750654465e-20	5.074272436889367e-22
1.441600e-06	0.7416903006593227	0.5591588458231057	-0.003941337139419562	1.6e-10	8.55406036418275e-20	-3.2244421448313226e-20	2.2732671121075266e-22	8.391386512438368e-20	-3.1631271805273756e-20	2.2291438113519153e-22
1.601760e-06	0.6984759780041895	0.596272292716271	0.0025301571563694303	1.6e-10	8.055661683007551e-20	-3.438460891465937e-20	-1.458617721558619e-22	7.90246474911699e-20	-3.373075119925664e-20	-1.4317049112317957e-22
