#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.600000e-10	0.9712744818920108	0.1567320740417018	-0.1764157885746207	1.6e-10	1.1420466090938096e-19	-9.214455228064302e-21	1.0371687891367716e-20	1.0781214903225001e-19	-8.698686488055961e-21	9.791135180366065e-21
1.603200e-07	0.9719040905997601	0.2170101314646081	0.0016294648370748645	1.6e-10	1.14278692049678e-19	-1.275827287158347e-20	-9.579098465069687e-23	1.0788203574627243e-19	-1.204413782977208e-20	-9.044244981023326e-23
3.204800e-07	0.9685281690774993	0.22034532592266692	-0.004077512739359129	1.6e-10	1.1388175468729722e-19	-1.2954325524418766e-20	2.397319161991109e-22	1.0750729575123789e-19	-1.222926749934013e-20	2.2629384061705743e-22
4.806400e-07	0.9660154097545635	0.2242718674924495	-0.0023193036472493956	1.6e-10	1.135862935785176e-19	-1.3185182802705782e-20	1.363648780399645e-22	1.0722838247912906e-19	-1.2447181341738047e-20	1.287125526372185e-22
6.408000e-07	0.9598116103097563	0.2354698386433021	0.0011738045985258024	1.6e-10	1.1285683113383664e-19	-1.384352278956075e-20	-6.899964912399114e-23	1.0653976158037053e-19	-1.3068674022540962e-20	-6.515550986527052e-23
8.009600e-07	0.9558617799871691	0.2368911998745787	0.0034159915589116172	1.6e-10	1.123924138826981e-19	-1.392707686655169e-20	-2.0081726481469538e-22	1.0610131581280188e-19	-1.3147568742039107e-20	-1.8960054659826522e-22
9.611200e-07	0.9537096873392117	0.2357366510923456	-0.008961997275287941	1.6e-10	1.1213936202358495e-19	-1.3859187786616943e-20	5.269089404220111e-22	1.058624356442188e-19	-1.3083501848349212e-20	4.973727517731037e-22
1.121280e-06	0.9484559712157621	0.24129589046295394	-0.012761876083184931	1.6e-10	1.1152161589607085e-19	-1.4186039476249927e-20	7.502884957384303e-22	1.0527927154788206e-19	-1.339202520210373e-20	7.082855447053476e-22
1.281440e-06	0.941004956806178	0.25546853984270446	-0.00823452782251419	1.6e-10	1.1064549926730137e-19	-1.5019288249718826e-20	4.841431788347181e-22	1.0445221244471756e-19	-1.4178591274927524e-20	4.569951692560245e-22
1.441600e-06	0.9338228015421498	0.269000147789441	-0.001115624616130525	1.6e-10	1.0980100429780153e-19	-1.5814823331189086e-20	6.561687121282243e-23	1.0365498894019044e-19	-1.492960352946442e-20	6.189159780140202e-23
1.601760e-06	0.9306546347149298	0.27460937135773894	0.005453216603570908	1.6e-10	1.0942849355595196e-19	-1.6144593961514113e-20	-3.2056925388696827e-22	1.0330331138877507e-19	-1.5240919254780842e-20	-3.026846487978717e-22
1.761920e-06	0.9274103084458367	0.267283965612557	0.009003659427090723	1.6e-10	1.090470109326895e-19	-1.5713933036145313e-20	-5.292933694335301e-22	1.0294319571897517e-19	-1.4834349255331905e-20	-4.997451509616935e-22
1.922080e-06	0.9216889658251449	0.27350645658973644	0.017680463895092067	1.6e-10	1.0837428134429307e-19	-1.6079772788876352e-20	-1.0394216654993545e-21	1.0230812371147463e-19	-1.51796881697311e-20	-9.813024136590028e-22
2.082240e-06	0.9179967772720219	0.27622694659049035	0.020983980339400896	1.6e-10	1.079401532512939e-19	-1.6239702550833116e-20	-1.2336269437267176e-21	1.018982809419226e-19	-1.5330686447702412e-20	-1.1646600404036428e-21
2.242400e-06	0.9141796918818539	0.2749828126650159	0.012347408809614123	1.6e-10	1.0749133416841646e-19	-1.6166554067181842e-20	-7.258744250466681e-22	1.0147457947725613e-19	-1.5261640686583963e-20	-6.853260532863721e-22
2.402560e-06	0.9065233491004839	0.28040919671948206	0.015387916478777953	1.6e-10	1.0659106070228295e-19	-1.6485606366950517e-20	-9.046139654644545e-22	1.0062474161690672e-19	-1.5562780035448476e-20	-8.540895205959139e-22
2.562720e-06	0.904459280043122	0.2773904125263219	0.022506515998050775	1.6e-10	1.0634838849688235e-19	-1.6308124669688368e-20	-1.3231270991254636e-21	1.0039560468000131e-19	-1.5395240106421728e-20	-1.249171903765786e-21
2.722880e-06	0.8996300789514091	0.27595118522150297	0.02222923449101519	1.6e-10	1.057805524076767e-19	-1.6223507389627682e-20	-1.3068403858808607e-21	9.985956705475173e-20	-1.531536570067477e-20	-1.2337688081549878e-21
