#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.600000e-10	0.9691971553267291	0.13647072061685178	-0.20254293922261096	1.6e-10	1.107097514031461e-19	-7.794407835109026e-21	1.1568071639626447e-20	1.1070975275923828e-19	-7.794411800572401e-21	1.156806579526224e-20
1.603200e-07	0.9467362960115508	0.30174055238698194	0.004570044689495377	1.6e-10	1.0814408526549458e-19	-1.7233657076497933e-20	-2.610001970502304e-22	1.0814408694256415e-19	-1.723365596158554e-20	-2.6102827971143107e-22
3.204800e-07	0.9217303978318642	0.35208095312203536	-0.0052661417410715455	1.6e-10	1.0528772436229609e-19	-2.0108779810409042e-20	3.007749388294245e-22	1.0528768492085353e-19	-2.010883207468748e-20	3.00767526942184e-22
4.806400e-07	0.8934143055649035	0.4062382392697871	-0.0021899153974710536	1.6e-10	1.0205321073569438e-19	-2.3201937648539735e-20	1.2509781236160481e-22	1.0205319987680001e-19	-2.3201969449623307e-20	1.2505252043202915e-22
6.408000e-07	0.8494668220506024	0.4707044296475062	-0.011613335977800081	1.6e-10	9.70331708046275e-20	-2.6883858048800654e-20	6.633102826599686e-22	9.703314636005832e-20	-2.688391295990989e-20	6.632614476048788e-22
8.009600e-07	0.7976890000971361	0.527419220350624	0.0006739919010333391	1.6e-10	9.111870430651687e-20	-3.012306372944745e-20	-3.8467911735374734e-23	9.111862677388118e-20	-3.0123141912880374e-20	-3.8521042859256204e-23
9.611200e-07	0.7470448126069057	0.5829413993731695	-0.000813941612271314	1.6e-10	8.533370159936846e-20	-3.3294153842121457e-20	4.6529858474515155e-23	8.53336296922532e-20	-3.329425641795837e-20	4.6445315447248355e-23
1.121280e-06	0.671427909425934	0.6428866005378838	-0.010667973403071141	1.6e-10	7.669611621363199e-20	-3.671788168115206e-20	6.093265001344847e-22	7.66960331221304e-20	-3.671796753751269e-20	6.092580618193806e-22
1.281440e-06	0.5863579014892588	0.7073593110189558	-0.006107219230580892	1.6e-10	6.697869623733847e-20	-4.04001991759015e-20	3.488585450902507e-22	6.697864680303073e-20	-4.0400258733291493e-20	3.487587801269006e-22
1.441600e-06	0.47770375791548997	0.7623158255690452	-0.00225998187228282	1.6e-10	5.45673225552387e-20	-4.3538994726648994e-20	1.2913527489475742e-22	5.456726232438372e-20	-4.3539052905588756e-20	1.290186332083899e-22
