#t	<mx>	<my>	<mz>	Dt	B_x@(0.2,0,0)	B_y@(0.2,0,0)	B_z@(0.2,0,0)	B_x@(-0.2,0,0)	B_y@(-0.2,0,0)	B_z@(-0.2,0,0)
1.600000e-10	0.9674323930225084	0.11376428445126074	-0.22374619943496707	1.6e-10	1.0764135323959227e-19	-6.328988562121847e-21	1.2447561780187064e-20	1.1347769225876114e-19	-6.6721526514894155e-21	1.3122465658066736e-20
1.603200e-07	0.8710799614851451	0.4692583459939309	0.015952130749778564	1.6e-10	9.692072060207197e-20	-2.6105993026036404e-20	-8.874193579770444e-22	1.0217574303823372e-19	-2.7521506420002625e-20	-9.356151180309738e-22
3.204800e-07	0.7591741723076716	0.6113469261384635	0.005545997327341727	1.6e-10	8.446955019393625e-20	-3.401072629574011e-20	-3.085280221601386e-22	8.904941233031771e-20	-3.585485484171615e-20	-3.2527698822177704e-22
4.806400e-07	0.5663585775772849	0.7737511935497218	0.0007740189281588296	1.6e-10	6.301592692798324e-20	-4.3045679838221357e-20	-4.3020627276793396e-23	6.643256547705514e-20	-4.53796874786065e-20	-4.543825133496127e-23
6.408000e-07	0.3366252507179956	0.8819008830598516	0.0001936112171132884	1.6e-10	3.7454665876047107e-20	-4.906231132956147e-20	-1.0735447420540439e-23	3.948533564198138e-20	-5.1722553692482406e-20	-1.1393310807749461e-23
8.009600e-07	0.08705264645486047	0.9322243763667857	0.00726292008099034	1.6e-10	9.685980814099548e-21	-5.186194732908512e-20	-4.0401669630060173e-22	1.021100976644167e-20	-5.467395561056183e-20	-4.260026832867201e-22
9.611200e-07	-0.09984857888529111	0.9363973825201157	0.018355001310967838	1.6e-10	-1.1109583817391823e-20	-5.209409761750536e-20	-1.0210848162606787e-21	-1.1712090699714395e-20	-5.491870260825222e-20	-1.0765539494870543e-21
1.121280e-06	-0.28235302167082243	0.9037611757098709	0.005040114150398217	1.6e-10	-3.1415945937311365e-20	-5.027847438364313e-20	-2.803431033748263e-22	-3.3119452397938965e-20	-5.300461386960284e-20	-2.956518901175681e-22
1.281440e-06	-0.4429025819051231	0.8489089883051552	0.010270973440651119	1.6e-10	-4.927951515311335e-20	-4.72269190751484e-20	-5.713609113633357e-22	-5.1951536592411524e-20	-4.978758409000847e-20	-6.024230953104868e-22
1.441600e-06	-0.5644316658282652	0.7792396055366219	0.008593438796596808	1.6e-10	-6.280144156253251e-20	-4.335104313002881e-20	-4.78025617507332e-22	-6.620663690625262e-20	-4.5701545427845404e-20	-5.040481098426683e-22
1.601760e-06	-0.6590022836331972	0.70469797489252	0.009177054778144535	1.6e-10	-7.33238027583978e-20	-3.920412280206615e-20	-5.104935007028549e-22	-7.72996025616798e-20	-4.132974307184813e-20	-5.382766840246583e-22
1.761920e-06	-0.7366133266742642	0.6324530157032641	0.007851672645770781	1.6e-10	-8.195923015366489e-20	-3.5184950118074525e-20	-4.367676200016629e-22	-8.64031689867453e-20	-3.709266148669981e-20	-4.605354314355423e-22
1.922080e-06	-0.8034865124709025	0.5564690157692713	0.00883903117920427	1.6e-10	-8.939989036140709e-20	-3.095776836122037e-20	-4.916949938866607e-22	-9.424722943731978e-20	-3.263628595913741e-20	-5.184449019969592e-22
2.082240e-06	-0.8519403789198353	0.48863140359859397	0.010196891203365407	1.6e-10	-9.479110858159662e-20	-2.718379992815568e-20	-5.672403723972757e-22	-9.993076209530099e-20	-2.865767697049783e-20	-5.9807735124538e-22
2.242400e-06	-0.887715693950133	0.4258489866002819	0.006435878382842445	1.6e-10	-9.877166000043676e-20	-2.3691049662262675e-20	-3.580121672731642e-22	-1.0412711560784291e-19	-2.497556565707197e-20	-3.774913065054016e-22
2.402560e-06	-0.9140985324454182	0.3746098423672953	0.016987372319089346	1.6e-10	-1.0170714941624599e-19	-2.0840490713894692e-20	-9.450247536197598e-22	-1.0722176109404172e-19	-2.1970443583806218e-20	-9.963176729002995e-22
2.562720e-06	-0.9347679410311441	0.3229232032056622	0.009884229810473114	1.6e-10	-1.0400692400456511e-19	-1.796504193975627e-20	-5.498483566184534e-22	-1.0964624467387377e-19	-1.893907059500922e-20	-5.797378333377272e-22
2.722880e-06	-0.9528682742253709	0.27123135977572216	0.012195209377888842	1.6e-10	-1.0602087225341493e-19	-1.5089281155844064e-20	-6.784351651776594e-22	-1.1176935796688144e-19	-1.590741650587169e-20	-7.152514412304906e-22
2.883040e-06	-0.9605741684862658	0.2445847653283728	0.019151239853757662	1.6e-10	-1.0687827087738908e-19	-1.36068646741962e-20	-1.0654216050547101e-21	-1.1267323984869414e-19	-1.434462302010015e-20	-1.1232094897170814e-21
3.043200e-06	-0.9670003596795326	0.22363371399327725	0.02134291836352121	1.6e-10	-1.0759327731047258e-19	-1.2441309197864116e-20	-1.187342627773612e-21	-1.1342702186129286e-19	-1.311586286336729e-20	-1.2517570915348647e-21
3.203360e-06	-0.9746025387007748	0.1867265388857637	0.012701483959267042	1.6e-10	-1.084391337185007e-19	-1.0388073067384236e-20	-7.065991448286229e-22	-1.1431874068563804e-19	-1.0951295413343873e-20	-7.449453247081971e-22
3.363520e-06	-0.979998471287072	0.16326191893920186	0.01000774083780247	1.6e-10	-1.090395109960551e-19	-9.082691772231115e-21	-5.56747531887443e-22	-1.1495167288653456e-19	-9.575106202125691e-21	-5.869516318571263e-22
3.523680e-06	-0.9843354665051496	0.13936042248869646	0.0029485070571182463	1.6e-10	-1.09522068713612e-19	-7.75298237885698e-21	-1.640218405818705e-22	-1.1546039074440001e-19	-8.173319951329087e-21	-1.7293845632522848e-22
3.683840e-06	-0.9876743368182496	0.12044070802897533	0.0037189306812383015	1.6e-10	-1.0989357236268987e-19	-6.700422754884902e-21	-2.0688064814936343e-22	-1.1585202829209221e-19	-7.063708864143564e-21	-2.181248642571357e-22
3.844000e-06	-0.9888683094548132	0.11248455578801272	0.005860495682257475	1.6e-10	-1.1002641680981955e-19	-6.257809446319086e-21	-3.260264486493661e-22	-1.1599208177212281e-19	-6.597081469902759e-21	-3.437197196511205e-22
4.004160e-06	-0.9905651993710913	0.09206303812921213	0.003514867457878385	1.6e-10	-1.1021522508297446e-19	-5.121698090277657e-21	-1.9553575378865606e-22	-1.1619111911016465e-19	-5.399394146311092e-21	-2.0614857124374196e-22
4.164320e-06	-0.9923453850912634	0.07917114558803695	0.005736854953125125	1.6e-10	-1.1041329737519943e-19	-4.404491898988243e-21	-3.1913604577857465e-22	-1.1639993103406961e-19	-4.643296741111912e-21	-3.364811594836331e-22
4.324480e-06	-0.992559624904296	0.06814958491989288	0.00289001019419645	1.6e-10	-1.1043713317438307e-19	-3.791335630040713e-21	-1.6076275619608709e-22	-1.164250625999922e-19	-3.996893643558736e-21	-1.6951278445431753e-22
4.484640e-06	-0.9928171148383717	0.06704947008525121	-0.005955457266896381	1.6e-10	-1.104657835934574e-19	-3.730127007060301e-21	3.313328864999833e-22	-1.1645526473950348e-19	-3.9323800827098676e-21	3.492639106359988e-22
